city,state_id,state_name,lat,lng,timezone
Talladega,AL,Alabama,33.4333,-86.0986,America/Chicago
Hazel Park,MI,Michigan,42.4619,-83.0977,America/Detroit
Front Royal,VA,Virginia,38.926,-78.1838,America/New_York
Spring Creek,NV,Nevada,40.745,-115.5983,America/Los_Angeles
Royse City,TX,Texas,32.9762,-96.3175,America/Chicago
Mineral Wells,TX,Texas,32.8169,-98.0776,America/Chicago
Glasgow,KY,Kentucky,37.0048,-85.9263,America/Chicago
Frederick,CO,Colorado,40.1088,-104.9701,America/Denver
Monroe,GA,Georgia,33.799,-83.7161,America/New_York
South Farmingdale,NY,New York,40.7175,-73.4473,America/New_York
Lebanon,MO,Missouri,37.6717,-92.6603,America/Chicago
Lockhart,FL,Florida,28.627,-81.4354,America/New_York
California City,CA,California,35.1578,-117.8721,America/Los_Angeles
Worthington,OH,Ohio,40.095,-83.0209,America/New_York
Henderson,NC,North Carolina,36.3256,-78.4151,America/New_York
Buda,TX,Texas,30.0758,-97.8487,America/Chicago
Highland Park,NJ,New Jersey,40.5006,-74.4283,America/New_York
Laurinburg,NC,North Carolina,34.7602,-79.4773,America/New_York
Great Falls,VA,Virginia,39.011,-77.3013,America/New_York
Mastic,NY,New York,40.8096,-72.8479,America/New_York
West University Place,TX,Texas,29.7157,-95.4321,America/Chicago
Lakeland North,WA,Washington,47.3374,-122.2812,America/Los_Angeles
Weigelstown,PA,Pennsylvania,39.9852,-76.8306,America/New_York
Metuchen,NJ,New Jersey,40.5424,-74.3628,America/New_York
Hereford,TX,Texas,34.8225,-102.4001,America/Chicago
Fairview,NJ,New Jersey,40.8182,-74.0022,America/New_York
Riverdale,GA,Georgia,33.5639,-84.4103,America/New_York
East Rancho Dominguez,CA,California,33.8949,-118.1956,America/Los_Angeles
Hickory Hills,IL,Illinois,41.7248,-87.828,America/Chicago
Lake Arbor,MD,Maryland,38.9105,-76.8304,America/New_York
Swansea,IL,Illinois,38.5507,-89.9858,America/Chicago
Highland Springs,VA,Virginia,37.5516,-77.3285,America/New_York
Oldsmar,FL,Florida,28.0506,-82.6698,America/New_York
Greensburg,PA,Pennsylvania,40.3113,-79.5445,America/New_York
Boulder City,NV,Nevada,35.8407,-114.9257,America/Los_Angeles
Red Oak,TX,Texas,32.5212,-96.7866,America/Chicago
Sterling,IL,Illinois,41.7996,-89.6956,America/Chicago
Forest City,FL,Florida,28.6619,-81.4444,America/New_York
Salida,CA,California,37.7083,-121.0842,America/Los_Angeles
Belmont,NC,North Carolina,35.2212,-81.0401,America/New_York
Lemon Hill,CA,California,38.5172,-121.4573,America/Los_Angeles
Fort Payne,AL,Alabama,34.4559,-85.6965,America/Chicago
Tanque Verde,AZ,Arizona,32.2687,-110.7437,America/Phoenix
Whitefish Bay,WI,Wisconsin,43.1131,-87.9003,America/Chicago
Waunakee,WI,Wisconsin,43.1829,-89.4447,America/Chicago
Alexander City,AL,Alabama,32.9229,-85.9358,America/Chicago
Williamstown,NJ,New Jersey,39.6874,-74.9786,America/New_York
Washington,MO,Missouri,38.5515,-91.0154,America/Chicago
Clarksdale,MS,Mississippi,34.1933,-90.5693,America/Chicago
Piney Green,NC,North Carolina,34.7498,-77.3208,America/New_York
Hudson,WI,Wisconsin,44.9639,-92.7312,America/Chicago
Deming,NM,New Mexico,32.2631,-107.7525,America/Denver
Havre de Grace,MD,Maryland,39.548,-76.1146,America/New_York
Lilburn,GA,Georgia,33.8897,-84.1364,America/New_York
Mount Vernon,IL,Illinois,38.314,-88.9174,America/Chicago
Ramsey,NJ,New Jersey,41.0595,-74.1454,America/New_York
Hammonton,NJ,New Jersey,39.6572,-74.7678,America/New_York
Great Bend,KS,Kansas,38.3593,-98.8015,America/Chicago
Greendale,WI,Wisconsin,42.9371,-88.0018,America/Chicago
Isla Vista,CA,California,34.4128,-119.8614,America/Los_Angeles
Antioch,IL,Illinois,42.4742,-88.0721,America/Chicago
Gladeview,FL,Florida,25.8395,-80.2368,America/New_York
Hershey,PA,Pennsylvania,40.2806,-76.6458,America/New_York
Owosso,MI,Michigan,42.9955,-84.176,America/Detroit
Fraser,MI,Michigan,42.5388,-82.9496,America/Detroit
Lake Stickney,WA,Washington,47.8733,-122.2582,America/Los_Angeles
North New Hyde Park,NY,New York,40.746,-73.6876,America/New_York
Flower Hill,MD,Maryland,39.1676,-77.1824,America/New_York
Parlier,CA,California,36.6087,-119.5434,America/Los_Angeles
Chippewa Falls,WI,Wisconsin,44.9358,-91.3902,America/Chicago
Groveton,VA,Virginia,38.7605,-77.098,America/New_York
Hutchinson,MN,Minnesota,44.8855,-94.3768,America/Chicago
Broadlands,VA,Virginia,39.0168,-77.5167,America/New_York
Red Bluff,CA,California,40.1735,-122.2413,America/Los_Angeles
Falls Church,VA,Virginia,38.8847,-77.1751,America/New_York
Port Royal,SC,South Carolina,32.3557,-80.7029,America/New_York
Key Biscayne,FL,Florida,25.6908,-80.1653,America/New_York
Salem Lakes,WI,Wisconsin,42.5366,-88.1306,America/Chicago
Belvedere Park,GA,Georgia,33.7489,-84.2599,America/New_York
Clarkston,GA,Georgia,33.8117,-84.2403,America/New_York
Moultrie,GA,Georgia,31.1591,-83.7708,America/New_York
Reidsville,NC,North Carolina,36.3376,-79.6725,America/New_York
Middlesex,NJ,New Jersey,40.5744,-74.5011,America/New_York
Corinth,MS,Mississippi,34.9474,-88.5143,America/Chicago
Lebanon,NH,New Hampshire,43.6353,-72.2531,America/New_York
McCalla,AL,Alabama,33.3023,-87.0302,America/Chicago
Morris,IL,Illinois,41.3749,-88.4304,America/Chicago
Lockhart,TX,Texas,29.8785,-97.6831,America/Chicago
Santaquin,UT,Utah,39.9708,-111.7941,America/Denver
Scottsbluff,NE,Nebraska,41.8684,-103.6616,America/Denver
Jasper,AL,Alabama,33.8508,-87.271,America/Chicago
Robbinsdale,MN,Minnesota,45.0261,-93.3332,America/Chicago
Short Hills,NJ,New Jersey,40.7389,-74.3278,America/New_York
West Freehold,NJ,New Jersey,40.2324,-74.2943,America/New_York
Monticello,MN,Minnesota,45.2991,-93.7996,America/Chicago
Anderson Creek,NC,North Carolina,35.2657,-78.958,America/New_York
Nolensville,TN,Tennessee,35.9572,-86.6719,America/Chicago
Chatham,IL,Illinois,39.6733,-89.6934,America/Chicago
Black Forest,CO,Colorado,39.0608,-104.6752,America/Denver
Cayey,PR,Puerto Rico,18.115,-66.163,America/Puerto_Rico
Brainerd,MN,Minnesota,46.3553,-94.1983,America/Chicago
Hopatcong,NJ,New Jersey,40.9541,-74.6593,America/New_York
Halawa,HI,Hawaii,21.3753,-157.9185,Pacific/Honolulu
Minneola,FL,Florida,28.6067,-81.7322,America/New_York
Dumas,TX,Texas,35.8613,-101.9642,America/Chicago
North Auburn,CA,California,38.9306,-121.082,America/Los_Angeles
Lindenhurst,IL,Illinois,42.4175,-88.0257,America/Chicago
Alexandria,MN,Minnesota,45.8776,-95.3767,America/Chicago
Sierra Vista Southeast,AZ,Arizona,31.4525,-110.216,America/Phoenix
Edgewater,NJ,New Jersey,40.8237,-73.974,America/New_York
Washington Court House,OH,Ohio,39.5381,-83.4281,America/New_York
Lake Wylie,SC,South Carolina,35.0997,-81.0678,America/New_York
Natchez,MS,Mississippi,31.5437,-91.3867,America/Chicago
Moorestown-Lenola,NJ,New Jersey,39.9659,-74.9643,America/New_York
Elizabethton,TN,Tennessee,36.3367,-82.237,America/New_York
Ozark,AL,Alabama,31.4508,-85.6473,America/Chicago
Mercerville,NJ,New Jersey,40.236,-74.6917,America/New_York
Pineville,LA,Louisiana,31.3414,-92.4096,America/Chicago
Alamo,CA,California,37.8548,-122.0136,America/Los_Angeles
Bradley Gardens,NJ,New Jersey,40.5711,-74.6678,America/New_York
Livingston,CA,California,37.3875,-120.7248,America/Los_Angeles
Arlington,TN,Tennessee,35.2594,-89.668,America/Chicago
Wilkinsburg,PA,Pennsylvania,40.4442,-79.8733,America/New_York
Brookside,DE,Delaware,39.6665,-75.7152,America/New_York
Iona,FL,Florida,26.516,-81.9601,America/New_York
Loganville,GA,Georgia,33.8353,-83.8958,America/New_York
Brandermill,VA,Virginia,37.434,-77.6522,America/New_York
Chicago Ridge,IL,Illinois,41.7034,-87.7795,America/Chicago
Jericho,NY,New York,40.7875,-73.5416,America/New_York
Somerton,AZ,Arizona,32.6007,-114.6994,America/Phoenix
West Lealman,FL,Florida,27.8192,-82.7384,America/New_York
Gantt,SC,South Carolina,34.7837,-82.4027,America/New_York
Greenwood,MS,Mississippi,33.5126,-90.1993,America/Chicago
North Mankato,MN,Minnesota,44.181,-94.0391,America/Chicago
Bainbridge,GA,Georgia,30.9052,-84.5732,America/New_York
Jacksonville,AL,Alabama,33.8088,-85.7545,America/Chicago
Elk Plain,WA,Washington,47.0425,-122.3663,America/Los_Angeles
Cedar Lake,IN,Indiana,41.3696,-87.4389,America/Chicago
Willowick,OH,Ohio,41.6342,-81.4678,America/New_York
Luling,LA,Louisiana,29.9008,-90.3523,America/Chicago
Bensville,MD,Maryland,38.6176,-77.0077,America/New_York
Midlothian,IL,Illinois,41.6254,-87.7243,America/Chicago
Mill Valley,CA,California,37.9086,-122.5421,America/Los_Angeles
Chesterton,IN,Indiana,41.5997,-87.055,America/Chicago
Newport,KY,Kentucky,39.0856,-84.4868,America/New_York
Covington,GA,Georgia,33.6049,-83.8463,America/New_York
Hobe Sound,FL,Florida,27.0729,-80.1425,America/New_York
Huron,SD,South Dakota,44.3623,-98.2094,America/Chicago
Coolidge,AZ,Arizona,32.9363,-111.5254,America/Phoenix
Federal Heights,CO,Colorado,39.8651,-105.0154,America/Denver
Forest Park,IL,Illinois,41.8683,-87.8157,America/Chicago
Sun Lakes,AZ,Arizona,33.2172,-111.8695,America/Phoenix
Westmont,NJ,New Jersey,39.9082,-75.0551,America/New_York
Shepherdsville,KY,Kentucky,37.9813,-85.7007,America/New_York
Dallas,GA,Georgia,33.9152,-84.8416,America/New_York
Lakewood Park,FL,Florida,27.539,-80.3865,America/New_York
Candelaria,PR,Puerto Rico,18.4042,-66.2175,America/Puerto_Rico
College Park,GA,Georgia,33.6363,-84.464,America/New_York
Powell,OH,Ohio,40.1689,-83.0829,America/New_York
Fergus Falls,MN,Minnesota,46.2854,-96.0758,America/Chicago
Pierre,SD,South Dakota,44.3748,-100.3205,America/Chicago
Jacksonville,TX,Texas,31.9642,-95.2617,America/Chicago
Kemp Mill,MD,Maryland,39.0412,-77.0215,America/New_York
Oneonta,NY,New York,42.4551,-75.0666,America/New_York
Athens,TN,Tennessee,35.4573,-84.6045,America/New_York
Allouez,WI,Wisconsin,44.4721,-88.0259,America/Chicago
Indiana,PA,Pennsylvania,40.622,-79.1552,America/New_York
Dunmore,PA,Pennsylvania,41.4152,-75.6072,America/New_York
Hidalgo,TX,Texas,26.109,-98.2464,America/Chicago
Ardmore,PA,Pennsylvania,40.0033,-75.2947,America/New_York
Jefferson Valley-Yorktown,NY,New York,41.318,-73.8008,America/New_York
East Wenatchee,WA,Washington,47.4174,-120.2822,America/Los_Angeles
New Ulm,MN,Minnesota,44.312,-94.4685,America/Chicago
Thonotosassa,FL,Florida,28.0464,-82.291,America/New_York
Wauconda,IL,Illinois,42.2749,-88.1359,America/Chicago
Verona,WI,Wisconsin,42.9892,-89.5383,America/Chicago
Sharonville,OH,Ohio,39.2825,-84.4071,America/New_York
Circleville,OH,Ohio,39.6063,-82.9334,America/New_York
St. Helens,OR,Oregon,45.8572,-122.8164,America/Los_Angeles
Hawaiian Gardens,CA,California,33.8304,-118.0728,America/Los_Angeles
Beach Park,IL,Illinois,42.426,-87.8583,America/Chicago
Lone Tree,CO,Colorado,39.5309,-104.8709,America/Denver
Powell,TN,Tennessee,36.0358,-84.0296,America/New_York
East Milton,FL,Florida,30.6175,-86.9636,America/Chicago
McFarland,CA,California,35.6781,-119.2413,America/Los_Angeles
Grass Valley,CA,California,39.2238,-121.0522,America/Los_Angeles
Roselle Park,NJ,New Jersey,40.6653,-74.2666,America/New_York
McPherson,KS,Kansas,38.3714,-97.6605,America/Chicago
Lyndhurst,OH,Ohio,41.5172,-81.4922,America/New_York
Bothell East,WA,Washington,47.8064,-122.1844,America/Los_Angeles
Warrenville,IL,Illinois,41.8209,-88.1857,America/Chicago
Wells Branch,TX,Texas,30.4433,-97.679,America/Chicago
Camp Pendleton South,CA,California,33.2329,-117.393,America/Los_Angeles
Waimalu,HI,Hawaii,21.3913,-157.9345,Pacific/Honolulu
East Cleveland,OH,Ohio,41.5317,-81.5794,America/New_York
Destin,FL,Florida,30.395,-86.4701,America/Chicago
Royal Kunia,HI,Hawaii,21.4053,-158.0318,Pacific/Honolulu
Huntington,VA,Virginia,38.7916,-77.074,America/New_York
Wood Dale,IL,Illinois,41.9668,-87.9808,America/Chicago
Shiloh,IL,Illinois,38.5534,-89.9161,America/Chicago
Olean,NY,New York,42.0819,-78.4321,America/New_York
Hockessin,DE,Delaware,39.7837,-75.6815,America/New_York
Sunset,FL,Florida,25.706,-80.353,America/New_York
Beacon,NY,New York,41.5036,-73.9655,America/New_York
New Franklin,OH,Ohio,40.9525,-81.5838,America/New_York
Kettering,MD,Maryland,38.8888,-76.7889,America/New_York
Artondale,WA,Washington,47.3021,-122.6406,America/Los_Angeles
Waycross,GA,Georgia,31.2108,-82.3579,America/New_York
Bellair-Meadowbrook Terrace,FL,Florida,30.1796,-81.7375,America/New_York
Beachwood,OH,Ohio,41.4759,-81.503,America/New_York
Worthington,MN,Minnesota,43.6281,-95.599,America/Chicago
South Sioux City,NE,Nebraska,42.4627,-96.4125,America/Chicago
Sauk Rapids,MN,Minnesota,45.5981,-94.1538,America/Chicago
Olympia Heights,FL,Florida,25.724,-80.3388,America/New_York
Maumee,OH,Ohio,41.5696,-83.6636,America/New_York
Teays Valley,WV,West Virginia,38.4482,-81.9246,America/New_York
Lakeland,TN,Tennessee,35.2585,-89.7308,America/Chicago
Forest Hill,TX,Texas,32.6619,-97.2662,America/Chicago
Channahon,IL,Illinois,41.421,-88.2599,America/Chicago
Braselton,GA,Georgia,34.1087,-83.8127,America/New_York
Bedford,IN,Indiana,38.8602,-86.4895,America/Indiana/Indianapolis
Villas,FL,Florida,26.5504,-81.8678,America/New_York
Bellefontaine,OH,Ohio,40.3627,-83.763,America/New_York
Yulee,FL,Florida,30.635,-81.5678,America/New_York
Auburn,CA,California,38.895,-121.0777,America/Los_Angeles
Snoqualmie,WA,Washington,47.5293,-121.8412,America/Los_Angeles
Willow Grove,PA,Pennsylvania,40.1469,-75.1174,America/New_York
McMinnville,TN,Tennessee,35.6864,-85.7812,America/Chicago
Cayce,SC,South Carolina,33.9459,-81.0429,America/New_York
Waianae,HI,Hawaii,21.4568,-158.1758,Pacific/Honolulu
Ephrata,PA,Pennsylvania,40.1811,-76.1812,America/New_York
Hazel Crest,IL,Illinois,41.5732,-87.6899,America/Chicago
St. James,NY,New York,40.8761,-73.1521,America/New_York
Miami Springs,FL,Florida,25.8195,-80.2894,America/New_York
North Fair Oaks,CA,California,37.4754,-122.2034,America/Los_Angeles
Rocky Point,NY,New York,40.9357,-72.9364,America/New_York
Lamont,CA,California,35.2659,-118.9159,America/Los_Angeles
Moberly,MO,Missouri,39.4179,-92.4364,America/Chicago
Shorewood,WI,Wisconsin,43.0913,-87.8864,America/Chicago
Coldwater,MI,Michigan,41.9465,-84.9989,America/Detroit
Colesville,MD,Maryland,39.073,-77.001,America/New_York
Valencia West,AZ,Arizona,32.1355,-111.1123,America/Phoenix
Marshall,MO,Missouri,39.1147,-93.201,America/Chicago
Glenpool,OK,Oklahoma,35.9488,-96.0052,America/Chicago
Latham,NY,New York,42.7427,-73.7497,America/New_York
Warrensville Heights,OH,Ohio,41.4363,-81.5222,America/New_York
Smithfield,UT,Utah,41.8349,-111.8265,America/Denver
Glen Carbon,IL,Illinois,38.758,-89.9822,America/Chicago
University Heights,OH,Ohio,41.4948,-81.535,America/New_York
Marshall,MN,Minnesota,44.4488,-95.7897,America/Chicago
Speedway,IN,Indiana,39.7937,-86.2481,America/Indiana/Indianapolis
Beeville,TX,Texas,28.4053,-97.749,America/Chicago
Marion,AR,Arkansas,35.2035,-90.2059,America/Chicago
Port Neches,TX,Texas,29.9765,-93.9459,America/Chicago
California,MD,Maryland,38.2969,-76.4949,America/New_York
Oak Park,CA,California,34.185,-118.7669,America/Los_Angeles
Brecksville,OH,Ohio,41.3079,-81.6192,America/New_York
Lumberton,TX,Texas,30.2562,-94.207,America/Chicago
Wyandanch,NY,New York,40.7496,-73.3633,America/New_York
New Providence,NJ,New Jersey,40.6996,-74.4035,America/New_York
Beaufort,SC,South Carolina,32.4597,-80.7235,America/New_York
New Carrollton,MD,Maryland,38.9656,-76.8775,America/New_York
Gonzalez,FL,Florida,30.5822,-87.2906,America/Chicago
East Islip,NY,New York,40.7257,-73.1869,America/New_York
Bardstown,KY,Kentucky,37.8175,-85.455,America/New_York
Newington,VA,Virginia,38.7358,-77.1993,America/New_York
Seabrook,TX,Texas,29.5751,-95.0235,America/Chicago
Western Springs,IL,Illinois,41.8023,-87.9006,America/Chicago
Echelon,NJ,New Jersey,39.8482,-74.9957,America/New_York
Nesconset,NY,New York,40.8467,-73.1522,America/New_York
Plover,WI,Wisconsin,44.4615,-89.5382,America/Chicago
Endicott,NY,New York,42.098,-76.0639,America/New_York
Martinsville,VA,Virginia,36.6826,-79.8636,America/New_York
Lexington Park,MD,Maryland,38.2528,-76.4424,America/New_York
Bexley,OH,Ohio,39.965,-82.9343,America/New_York
South Charleston,WV,West Virginia,38.3426,-81.7155,America/New_York
Bridgetown,OH,Ohio,39.1552,-84.6359,America/New_York
Eatontown,NJ,New Jersey,40.2913,-74.0558,America/New_York
Conway,FL,Florida,28.4968,-81.3316,America/New_York
Lewisville,NC,North Carolina,36.103,-80.4166,America/New_York
Jefferson,GA,Georgia,34.1373,-83.6021,America/New_York
Bonita,CA,California,32.6651,-117.0296,America/Los_Angeles
King City,CA,California,36.2164,-121.133,America/Los_Angeles
Avocado Heights,CA,California,34.0391,-117.997,America/Los_Angeles
Sterling,CO,Colorado,40.6205,-103.1925,America/Denver
Lake Forest Park,WA,Washington,47.7574,-122.2864,America/Los_Angeles
Fruita,CO,Colorado,39.1548,-108.7305,America/Denver
Los Alamos,NM,New Mexico,35.8927,-106.2862,America/Denver
Moncks Corner,SC,South Carolina,33.173,-80.0107,America/New_York
Irondale,AL,Alabama,33.5439,-86.6606,America/Chicago
Callaway,FL,Florida,30.1349,-85.5568,America/Chicago
Fort Lewis,WA,Washington,47.0955,-122.5674,America/Los_Angeles
Englewood,OH,Ohio,39.8643,-84.307,America/New_York
Franklin Park,NJ,New Jersey,40.4439,-74.5431,America/New_York
Avenal,CA,California,36.0311,-120.1162,America/Los_Angeles
Sault Ste. Marie,MI,Michigan,46.4817,-84.3723,America/Detroit
Azle,TX,Texas,32.8955,-97.5379,America/Chicago
Kilgore,TX,Texas,32.398,-94.8602,America/Chicago
Connersville,IN,Indiana,39.6582,-85.141,America/Indiana/Indianapolis
Joppatowne,MD,Maryland,39.4181,-76.3516,America/New_York
Butler,PA,Pennsylvania,40.8616,-79.8962,America/New_York
Pottsville,PA,Pennsylvania,40.6798,-76.2091,America/New_York
Palmetto,FL,Florida,27.5251,-82.5749,America/New_York
Atlantic Beach,FL,Florida,30.3375,-81.4127,America/New_York
Canton,IL,Illinois,40.5632,-90.0409,America/Chicago
Urbana,MD,Maryland,39.3274,-77.3423,America/New_York
Lincoln,IL,Illinois,40.1508,-89.372,America/Chicago
Marietta,OH,Ohio,39.4241,-81.4465,America/New_York
River Ridge,LA,Louisiana,29.9593,-90.2202,America/Chicago
Washington,PA,Pennsylvania,40.1741,-80.2465,America/New_York
Jupiter Farms,FL,Florida,26.9222,-80.2189,America/New_York
Lake Station,IN,Indiana,41.5729,-87.2599,America/Chicago
Carnot-Moon,PA,Pennsylvania,40.5187,-80.2178,America/New_York
Andrews,TX,Texas,32.3207,-102.552,America/Chicago
Henderson,TX,Texas,32.1576,-94.796,America/Chicago
Mountain Park,GA,Georgia,33.8458,-84.1314,America/New_York
La Grange Park,IL,Illinois,41.8308,-87.8723,America/Chicago
Blue Ash,OH,Ohio,39.248,-84.3827,America/New_York
Broussard,LA,Louisiana,30.1396,-91.954,America/Chicago
Kingston,PA,Pennsylvania,41.2652,-75.8876,America/New_York
Auburn,IN,Indiana,41.3666,-85.0559,America/Indiana/Indianapolis
Coatesville,PA,Pennsylvania,39.9849,-75.82,America/New_York
White House,TN,Tennessee,36.4648,-86.6666,America/Chicago
Woodinville,WA,Washington,47.757,-122.1477,America/Los_Angeles
Mount Vernon,VA,Virginia,38.714,-77.1043,America/New_York
Elfers,FL,Florida,28.214,-82.723,America/New_York
Clayton,OH,Ohio,39.8689,-84.3292,America/New_York
Rogers,MN,Minnesota,45.1865,-93.5783,America/Chicago
Blytheville,AR,Arkansas,35.9321,-89.9051,America/Chicago
Lincolnwood,IL,Illinois,42.0054,-87.733,America/Chicago
Naranja,FL,Florida,25.5164,-80.4222,America/New_York
Orange City,FL,Florida,28.9348,-81.2881,America/New_York
Kings Park West,VA,Virginia,38.8151,-77.296,America/New_York
Steamboat Springs,CO,Colorado,40.4777,-106.8243,America/Denver
Trophy Club,TX,Texas,33.004,-97.1899,America/Chicago
New Kingman-Butler,AZ,Arizona,35.2645,-114.0091,America/Phoenix
Loveland,OH,Ohio,39.2677,-84.2733,America/New_York
Cornelius,OR,Oregon,45.5188,-123.051,America/Los_Angeles
Moody,AL,Alabama,33.5986,-86.4963,America/Chicago
Glendale,WI,Wisconsin,43.1287,-87.9277,America/Chicago
Orangeburg,SC,South Carolina,33.4928,-80.8671,America/New_York
Palos Verdes Estates,CA,California,33.7872,-118.3973,America/Los_Angeles
Dorado,PR,Puerto Rico,18.4657,-66.2726,America/Puerto_Rico
Las Vegas,NM,New Mexico,35.6011,-105.2206,America/Denver
Cheval,FL,Florida,28.1459,-82.5184,America/New_York
Carpinteria,CA,California,34.3962,-119.5118,America/Los_Angeles
Portland,TN,Tennessee,36.5921,-86.5239,America/Chicago
Weddington,NC,North Carolina,35.0228,-80.7383,America/New_York
Newton,NC,North Carolina,35.663,-81.2335,America/New_York
Ridgefield Park,NJ,New Jersey,40.8543,-74.0201,America/New_York
Harrison,AR,Arkansas,36.2438,-93.1198,America/Chicago
Pell City,AL,Alabama,33.561,-86.2669,America/Chicago
Superior,CO,Colorado,39.934,-105.1588,America/Denver
